id,default_date_bank,record_date,DPD
1009,200401,200401,1290
1009,200401,200402,1318
1009,200401,200403,1350
1009,200401,200404,1380
1009,200401,200405,1411
1009,200401,200406,1409
1009,200401,200407,1349
1009,200401,200408,1288
1009,200401,200409,1228
1009,200401,200410,1259
1009,200401,200411,1249
1009,200401,200412,1280
150479,NA,200401,0
150479,NA,200402,0
150479,NA,200403,0
150479,NA,200404,0
150479,NA,200405,0
150479,NA,200406,0
150479,NA,200407,0
150479,NA,200408,0
150479,NA,200409,0
150479,NA,200410,0
150479,NA,200411,0
150479,NA,200412,0
150479,NA,200501,0
150479,NA,200502,0
150479,NA,200503,0
150479,NA,200504,0
150479,NA,200505,0
150479,NA,200506,0
150479,NA,200507,0
150479,NA,200508,0
150479,NA,200509,0
150479,NA,200510,0
150479,NA,200511,0
150479,NA,200512,0
150479,NA,200601,0
150479,NA,200602,0
150479,NA,200603,0
150479,NA,200604,0
150479,NA,200605,0
150479,NA,200606,0
150479,NA,200607,0
150479,NA,200608,0
150479,NA,200609,0
150479,NA,200610,0
150479,NA,200611,0
150479,NA,200612,0
150479,NA,200701,0
150479,NA,200702,0
150479,NA,200703,0
150479,NA,200704,0
150479,NA,200705,0
150479,NA,200706,0
150479,NA,200707,0
150479,NA,200708,0
150479,NA,200709,0
150479,NA,200710,0
150479,NA,200711,0
150479,NA,200712,0
150479,NA,200801,0
150479,NA,200802,0
150479,NA,200803,0
150479,NA,200804,0
150479,NA,200805,0
150479,NA,200806,0
150479,NA,200807,0
150479,NA,200808,0
150479,NA,200809,0
150479,NA,200810,0
150479,NA,200811,0
150479,NA,200812,0
150479,NA,200901,0
150479,NA,200902,0
150479,NA,200903,0
150479,NA,200904,0
150479,NA,200905,0
150479,NA,200906,0
150479,NA,200907,0
150479,NA,200908,0
150479,NA,200909,0
150479,NA,200910,0
150479,NA,200911,0
150479,NA,200912,0
150479,NA,201001,0
150479,NA,201002,0
150585,NA,200403,0
150585,NA,200404,0
150585,NA,200405,0
150585,NA,200406,0
150585,NA,200407,0
150585,NA,200408,0
150585,NA,200409,0
150585,NA,200410,0
150585,NA,200411,0
150585,NA,200412,0
150585,NA,200501,0
150585,NA,200502,0
150585,NA,200503,0
150585,NA,200504,0
150585,NA,200505,0
150585,NA,200506,0
150585,NA,200507,0
150585,NA,200508,0
150585,NA,200509,0
150585,NA,200510,0
150585,NA,200511,0
150585,NA,200512,0
150585,NA,200601,0
150585,NA,200602,0
150585,NA,200603,0
150585,NA,200604,0
150585,NA,200605,0
150585,NA,200606,0
150585,NA,200607,0
150585,NA,200608,0
150585,NA,200609,0
150585,NA,200610,0
150585,NA,200611,0
150585,NA,200612,0
150585,NA,200701,0
150585,NA,200702,0
150585,NA,200703,0
150585,NA,200704,0
150585,NA,200705,0
150585,NA,200706,0
150585,NA,200707,0
150585,NA,200708,0
150585,NA,200709,0
150585,NA,200710,0
150585,NA,200711,0
150585,NA,200712,0
150585,NA,200801,0
150585,NA,200802,0
150585,NA,200803,0
150585,NA,200804,0
150585,NA,200805,0
150585,NA,200806,0
150585,NA,200807,0
150585,NA,200808,0
150585,NA,200809,0
150619,NA,200401,0
150619,NA,200402,0
150619,NA,200403,0
150619,NA,200404,0
150619,NA,200405,0
150619,NA,200406,0
150619,NA,200407,0
150619,NA,200408,0
150619,NA,200409,0
150619,NA,200410,0
150619,NA,200411,0
150619,NA,200412,0
150619,NA,200501,0
150619,NA,200502,0
150619,NA,200503,0
150619,NA,200504,0
150619,NA,200505,11
150619,NA,200506,10
150619,NA,200507,41
150619,NA,200508,72
150619,NA,200509,10
150619,NA,200510,0
150619,NA,200511,10
150619,NA,200512,11
150619,NA,200601,11
150619,NA,200602,8
150619,NA,200603,0
150619,NA,200604,0
150619,NA,200605,0
150619,NA,200606,0
150619,NA,200607,0
150619,NA,200608,0
150619,NA,200609,0
150619,NA,200610,0
150619,NA,200611,0
150619,NA,200612,0
150619,NA,200701,0
150619,NA,200702,0
150619,NA,200703,0
150619,NA,200704,0
150619,NA,200705,0
150619,NA,200706,0
150619,NA,200707,0
150619,NA,200708,0
150619,NA,200709,0
150619,NA,200710,0
150619,NA,200711,0
150619,NA,200712,0
150619,NA,200801,0
150619,NA,200802,0
150619,NA,200803,0
150619,NA,200804,0
150619,NA,200805,0
150619,NA,200806,0
150619,NA,200807,0
150619,NA,200808,0
150619,NA,200809,0
150619,NA,200810,0
150619,NA,200811,0
151153,NA,200605,0
151153,NA,200606,0
151153,NA,200607,0
151153,NA,200608,0
151153,NA,200609,0
151153,NA,200610,0
151153,NA,200611,0
151153,NA,200612,0
151153,NA,200701,0
151153,NA,200702,0
151153,NA,200703,0
151153,NA,200704,0
151153,NA,200705,0
151153,NA,200706,0
151153,NA,200707,0
151153,NA,200708,0
151153,NA,200709,0
151153,NA,200710,0
151153,NA,200711,0
151153,NA,200712,0
151153,NA,200801,0
151153,NA,200802,0
151153,NA,200803,0
151153,NA,200804,0
151153,NA,200805,0
151153,NA,200806,0
151153,NA,200807,0
151153,NA,200808,0
151153,NA,200809,0
151153,NA,200810,0
151153,NA,200811,0
151153,NA,200812,0
151153,NA,200901,0
151153,NA,200902,0
151153,NA,200903,0
151153,NA,200904,0
151153,NA,200905,0
151153,NA,200906,0
151153,NA,200907,0
151153,NA,200908,0
151153,NA,200909,0
151153,NA,200910,0
151153,NA,200911,0
151153,NA,200912,0
151153,NA,201001,0
151153,NA,201002,0
151245,NA,200611,0
151245,NA,200612,0
151245,NA,200701,0
151245,NA,200702,0
151245,NA,200703,0
151245,NA,200704,0
151245,NA,200705,0
151245,NA,200706,0
151245,NA,200707,0
151245,NA,200708,0
151245,NA,200709,0
151245,NA,200710,0
151245,NA,200711,0
151245,NA,200712,0
151245,NA,200801,0
151245,NA,200802,0
151245,NA,200803,0
151245,NA,200804,0
151245,NA,200805,0
151245,NA,200806,0
151245,NA,200807,0
151245,NA,200808,0
151245,NA,200809,0
151245,NA,200810,0
151245,NA,200811,0
151245,NA,200812,0
151245,NA,200901,0
151245,NA,200902,0
151245,NA,200903,0
151245,NA,200904,0
151245,NA,200905,0
151245,NA,200906,0
151245,NA,200907,0
151245,NA,200908,0
151245,NA,200909,0
151245,NA,200910,0
151245,NA,200911,0
151245,NA,200912,0
151245,NA,201001,0
151245,NA,201002,0
151457,NA,200709,0
151457,NA,200710,0
151815,NA,200901,0
151815,NA,200902,0
151815,NA,200903,0
151815,NA,200904,0
151815,NA,200905,0
151815,NA,200906,0
151815,NA,200907,0
151815,NA,200908,0
151815,NA,200909,0
151815,NA,200910,0
151815,NA,200911,0
151843,NA,200905,0
151843,NA,200906,0
151843,NA,200907,0
151843,NA,200908,0
151843,NA,200909,0
151843,NA,200910,0
151843,NA,200911,0
151843,NA,200912,0
151843,NA,201001,0
151843,NA,201002,0
151869,NA,200906,0
151869,NA,200907,0
151869,NA,200908,0
151869,NA,200909,0
151869,NA,200910,0
151869,NA,200911,0
151869,NA,200912,0
151869,NA,201001,0
151869,NA,201002,0
151871,NA,200906,0
151871,NA,200907,0
151871,NA,200908,0
151871,NA,200909,0
151871,NA,200910,0
151871,NA,200911,0
151871,NA,200912,0
151871,NA,201001,0
151871,NA,201002,0
151873,NA,200906,0
151873,NA,200907,0
151873,NA,200908,0
151873,NA,200909,0
151873,NA,200910,0
151873,NA,200911,0
151873,NA,200912,0
151873,NA,201001,0
151873,NA,201002,0
151951,NA,200908,0
151951,NA,200909,0
151951,NA,200910,0
151951,NA,200911,0
151951,NA,200912,0
151951,NA,201001,0
151951,NA,201002,0
151957,NA,200908,0
151957,NA,200909,0
151957,NA,200910,0
151957,NA,200911,0
151957,NA,200912,0
151957,NA,201001,0
151957,NA,201002,0
152013,NA,200910,0
152013,NA,200911,0
152013,NA,200912,0
152013,NA,201001,0
152013,NA,201002,0
152015,NA,200910,0
152015,NA,200911,0
152015,NA,200912,0
152015,NA,201001,0
152015,NA,201002,0
152053,NA,200911,0
152053,NA,200912,0
152053,NA,201001,21
152053,NA,201002,18
152059,NA,200912,0
152059,NA,201001,0
152059,NA,201002,0
152121,NA,201002,0
155055,200401,200401,1177
155055,200401,200402,1205
155055,200401,200403,1237
155055,200401,200404,1267
155055,200401,200405,1298
155055,200401,200406,1328
155055,200401,200407,1359
155055,200401,200408,1390
155055,200401,200409,1420
155055,200401,200410,1451
155055,200401,200411,1481
155055,200401,200412,1512
155055,200401,200501,1543
155055,200401,200502,1571
155055,200401,200503,1602
155055,200401,200504,1632
155055,200401,200505,1663
155055,200401,200506,1693
155055,200401,200507,1724
155055,200401,200508,1755
155055,200401,200509,1785
155055,200401,200510,1816
155055,200401,200511,1846
155055,200401,200512,1877
155055,200401,200601,1908
155055,200401,200602,1936
155055,200401,200603,1967
155055,200401,200604,1997
155055,200401,200605,2028
155055,200401,200606,2058
155055,200401,200607,2089
155055,200401,200608,2120
155055,200401,200609,2150
155055,200401,200610,2181
155055,200401,200611,2211
155055,200401,200612,2242
155055,200401,200701,2273
155055,200401,200702,2301
155055,200401,200703,2301
155055,200401,200704,2331
155055,200401,200705,2273
155055,200401,200706,2303
155055,200401,200707,2150
155055,200401,200708,2120
155055,200401,200709,2115
155055,200401,200710,2146
155055,200401,200711,2176
155055,200401,200712,2207
155055,200401,200801,2238
155055,200401,200802,2267
155055,200401,200803,2298
155055,200401,200804,2328
155055,200401,200805,2359
155055,200401,200806,2389
155055,200401,200807,2420
155055,200401,200808,2451
155065,200401,200401,565
155065,200401,200402,593
155065,200401,200403,625
155065,200401,200404,655
155065,200401,200405,686
155065,200401,200406,716
155065,200401,200407,747
155065,200401,200408,778
155065,200401,200409,808
155065,200401,200410,839
155065,200401,200411,869
155065,200401,200412,900
155065,200401,200501,931
155065,200401,200502,959
155065,200401,200503,990
155065,200401,200504,1020
155065,200401,200505,1051
155065,200401,200506,1081
155065,200401,200507,1112
155065,200401,200508,1143
155065,200401,200509,1173
155065,200401,200510,1204
155065,200401,200511,1234
155065,200401,200512,1265
155065,200401,200601,1296
155065,200401,200602,1324
155065,200401,200603,1355
155065,200401,200604,1385
155065,200401,200605,1416
155065,200401,200606,1446
155065,200401,200607,1477
155065,200401,200608,1508
155065,200401,200609,1538
155065,200401,200610,1569
155065,200401,200611,1599
155065,200401,200612,1630
155065,200401,200701,1661
155065,200401,200702,1689
155065,200401,200703,1720
155065,200401,200704,1750
155065,200401,200705,1781
155065,200401,200706,1811
155065,200401,200707,1842
155065,200401,200708,1873
155065,200401,200709,1903
155065,200401,200710,1934
155065,200401,200711,1964
155065,200401,200712,1995
155065,200401,200801,2026
155117,200401,200401,138
155117,200401,200402,166
155117,200401,200403,198
155117,200401,200404,228
155117,200401,200405,229
155117,200401,200406,259
155117,200401,200407,290
155117,200401,200408,321
155117,200401,200409,351
155117,200401,200410,382
155117,200401,200411,412
155117,200401,200412,443
155143,NA,200401,0
155143,NA,200402,0
155143,NA,200403,0
155143,NA,200404,0
155143,NA,200405,0
155143,NA,200406,0
155143,NA,200407,0
155143,NA,200408,0
155143,NA,200409,0
155143,NA,200410,0
155143,NA,200411,0
155143,NA,200412,0
155143,NA,200501,0
155143,NA,200502,0
155143,NA,200503,0
155143,NA,200504,0
155143,NA,200505,0
155143,NA,200506,0
155143,NA,200507,0
155143,NA,200508,0
155143,NA,200509,0
155143,NA,200510,0
155143,NA,200511,0
155143,NA,200512,0
155153,NA,200401,0
155153,NA,200402,0
155153,NA,200403,0
155153,NA,200404,0
155153,NA,200405,0
155153,NA,200406,0
155153,NA,200407,0
155153,NA,200408,0
155153,NA,200409,0
155153,NA,200410,0
155153,NA,200411,0
155153,NA,200412,0
155169,NA,200401,0
155169,NA,200402,0
155169,NA,200403,0
155169,NA,200404,0
155169,NA,200405,0
155169,NA,200406,0
155169,NA,200407,0
155169,NA,200408,0
155169,NA,200409,0
155169,NA,200410,0
155169,NA,200411,0
155169,NA,200412,0
155169,NA,200501,0
155169,NA,200502,0
155169,NA,200503,0
155169,NA,200504,0
155169,NA,200505,0
155169,NA,200506,0
155169,NA,200507,0
155169,NA,200508,0
155169,NA,200509,0
155169,NA,200510,0
155169,NA,200511,0
155169,NA,200512,0
155169,NA,200601,0
155169,NA,200602,0
155169,NA,200603,0
155169,NA,200604,0
155169,NA,200605,0
155169,NA,200606,0
155169,NA,200607,0
155169,NA,200608,0
155169,NA,200609,0
155169,NA,200610,0
155169,NA,200611,0
155169,NA,200612,0
155169,NA,200701,0
155169,NA,200702,0
155169,NA,200703,0
155169,NA,200704,0
155171,NA,200401,0
155171,NA,200402,0
155171,NA,200403,0
155171,NA,200404,0
155171,NA,200405,0
155171,NA,200406,0
155171,NA,200407,0
155171,NA,200408,0
155171,NA,200409,0
155171,NA,200410,0
155171,NA,200411,0
155171,NA,200412,0
155171,NA,200501,0
155171,NA,200502,0
155171,NA,200503,0
155171,NA,200504,0
155171,NA,200505,0
155171,NA,200506,0
155171,NA,200507,0
155171,NA,200508,0
155171,NA,200509,0
155171,NA,200510,0
155171,NA,200511,0
155171,NA,200512,0
155171,NA,200601,0
155171,NA,200602,0
155171,NA,200603,0
155171,NA,200604,0
155171,NA,200605,0
155171,NA,200606,0
155171,NA,200607,0
155171,NA,200608,0
155171,NA,200609,0
155171,NA,200610,0
155171,NA,200611,0
155171,NA,200612,0
155171,NA,200701,0
155171,NA,200702,0
155171,NA,200703,0
155181,NA,200401,0
155181,NA,200402,0
155181,NA,200403,0
155181,NA,200404,0
155181,NA,200405,0
155181,NA,200406,0
155181,NA,200407,16
155181,NA,200408,0
155181,NA,200409,0
155181,NA,200410,0
155181,NA,200411,0
155181,NA,200412,0
155181,NA,200501,0
155181,NA,200502,0
155181,NA,200503,0
155181,NA,200504,0
155181,NA,200505,0
155181,NA,200506,0
155181,NA,200507,0
155181,NA,200508,0
155181,NA,200509,0
155181,NA,200510,0
155181,NA,200511,0
155181,NA,200512,0
155191,NA,200401,0
155191,NA,200402,0
155191,NA,200403,0
155191,NA,200404,15
155191,NA,200405,0
155191,NA,200406,0
155191,NA,200407,0
155191,NA,200408,0
155191,NA,200409,0
155191,NA,200410,0
155191,NA,200411,0
155191,NA,200412,0
155191,NA,200501,0
155191,NA,200502,0
155191,NA,200503,0
155191,NA,200504,0
155191,NA,200505,0
155191,NA,200506,0
155191,NA,200507,0
155191,NA,200508,0
155191,NA,200509,0
155191,NA,200510,0
155191,NA,200511,0
155191,NA,200512,0
155191,NA,200601,0
155191,NA,200602,0
155191,NA,200603,0
155191,NA,200604,0
155191,NA,200605,0
155191,NA,200606,0
155191,NA,200607,0
155191,NA,200608,0
155191,NA,200609,0
155191,NA,200610,0
155191,NA,200611,0
155191,NA,200612,0
155191,NA,200701,0
155191,NA,200702,0
155191,NA,200703,0
155191,NA,200704,0
155191,NA,200705,0
155191,NA,200706,0
155191,NA,200707,0
155191,NA,200708,0
155191,NA,200709,0
155191,NA,200710,0
155191,NA,200711,0
155191,NA,200712,0
155191,NA,200801,0
155191,NA,200802,0
155191,NA,200803,0
155191,NA,200804,0
155191,NA,200805,0
155191,NA,200806,0
155191,NA,200807,0
155191,NA,200808,0
155191,NA,200809,0
155191,NA,200810,0
155191,NA,200811,0
155191,NA,200812,0
155191,NA,200901,0
155191,NA,200902,0
155191,NA,200903,0
155191,NA,200904,0
155195,NA,200401,0
155195,NA,200402,0
155195,NA,200403,0
155195,NA,200404,0
155195,NA,200405,0
155195,NA,200406,0
155195,NA,200407,0
155195,NA,200408,0
155195,NA,200409,0
155195,NA,200410,0
155195,NA,200411,0
155195,NA,200412,0
155195,NA,200501,0
155195,NA,200502,0
155195,NA,200503,0
155195,NA,200504,0
155195,NA,200505,0
155195,NA,200506,0
155195,NA,200507,0
155195,NA,200508,0
155195,NA,200509,0
155195,NA,200510,0
155195,NA,200511,0
155195,NA,200512,0
155201,200401,200401,325
155201,200401,200402,353
155201,200401,200403,385
155201,200401,200404,415
155201,200401,200405,446
155201,200401,200406,476
155201,200401,200407,507
155201,200401,200408,538
155201,200401,200409,568
155201,200401,200410,599
155201,200401,200411,629
155201,200401,200412,660
155215,NA,200401,0
155215,NA,200402,0
155215,NA,200403,0
155215,NA,200404,0
155215,NA,200405,0
155215,NA,200406,0
155215,NA,200407,0
155215,NA,200408,0
155215,NA,200409,0
155215,NA,200410,0
155215,NA,200411,0
155215,NA,200412,0
155215,NA,200501,0
155215,NA,200502,0
155215,NA,200503,0
155215,NA,200504,0
155215,NA,200505,0
155215,NA,200506,0
155215,NA,200507,0
155215,NA,200508,0
155215,NA,200509,0
155215,NA,200510,0
155215,NA,200511,0
155215,NA,200512,0
155215,NA,200601,0
155215,NA,200602,0
155215,NA,200603,0
155215,NA,200604,0
155215,NA,200605,0
155215,NA,200606,0
155215,NA,200607,0
155215,NA,200608,0
155215,NA,200609,0
155215,NA,200610,0
155215,NA,200611,0
155215,NA,200612,0
155215,NA,200701,0
155215,NA,200702,0
155215,NA,200703,0
155215,NA,200704,0
155215,NA,200705,0
155217,200708,200401,0
155217,200708,200402,0
155217,200708,200403,0
155217,200708,200404,0
155217,200708,200405,0
155217,200708,200406,0
155217,200708,200407,0
155217,200708,200408,0
155217,200708,200409,0
155217,200708,200410,0
155217,200708,200411,0
155217,200708,200412,0
155217,200708,200501,0
155217,200708,200502,0
155217,200708,200503,0
155217,200708,200504,0
155217,200708,200505,0
155217,200708,200506,0
155217,200708,200507,0
155217,200708,200508,0
155217,200708,200509,0
155217,200708,200510,0
155217,200708,200511,0
155217,200708,200512,0
155217,200708,200601,0
155217,200708,200602,0
155217,200708,200603,0
155217,200708,200604,0
155217,200708,200605,0
155217,200708,200606,0
155217,200708,200607,0
155217,200708,200608,0
155217,200708,200609,0
155217,200708,200610,0
155217,200708,200611,0
155217,200708,200612,0
155217,200708,200701,0
155217,200708,200702,0
155217,200708,200703,0
155217,200708,200704,14
155217,200708,200705,45
155217,200708,200706,46
155217,200708,200707,77
155217,200708,200708,108
155217,200708,200709,138
155217,200708,200710,169
155227,NA,200401,0
155227,NA,200402,0
155227,NA,200403,0
155227,NA,200404,0
155227,NA,200405,0
155227,NA,200406,0
155227,NA,200407,0
155227,NA,200408,0
155227,NA,200409,0
155227,NA,200410,0
155227,NA,200411,0
155227,NA,200412,0
155227,NA,200501,0
155227,NA,200502,0
155227,NA,200503,0
155227,NA,200504,0
155227,NA,200505,0
155227,NA,200506,0
155227,NA,200507,0
155227,NA,200508,0
155227,NA,200509,0
155227,NA,200510,0
155227,NA,200511,0
155227,NA,200512,0
155227,NA,200601,0
155227,NA,200602,0
155227,NA,200603,0
155227,NA,200604,0
155227,NA,200605,0
155227,NA,200606,0
155227,NA,200607,0
155227,NA,200608,0
155227,NA,200609,0
155227,NA,200610,0
155227,NA,200611,0
155227,NA,200612,0
155227,NA,200701,0
155227,NA,200702,0
155227,NA,200703,0
155227,NA,200704,0
155229,NA,200401,0
155229,NA,200402,0
155229,NA,200403,0
155229,NA,200404,0
155229,NA,200405,0
155229,NA,200406,0
155229,NA,200407,0
155229,NA,200408,0
155229,NA,200409,0
155229,NA,200410,11
155229,NA,200411,0
155229,NA,200412,0
155229,NA,200501,0
155229,NA,200502,8
155229,NA,200503,11
155229,NA,200504,0
155229,NA,200505,0
155229,NA,200506,0
155229,NA,200507,0
155229,NA,200508,0
155229,NA,200509,0
155229,NA,200510,0
155229,NA,200511,0
155229,NA,200512,0
155233,NA,200401,0
155233,NA,200402,0
155233,NA,200403,0
155233,NA,200404,0
155233,NA,200405,0
155233,NA,200406,0
155233,NA,200407,0
155233,NA,200408,0
155233,NA,200409,0
155233,NA,200410,0
155233,NA,200411,0
155233,NA,200412,0
155233,NA,200501,0
155233,NA,200502,0
155233,NA,200503,0
155233,NA,200504,0
155233,NA,200505,0
155233,NA,200506,0
155233,NA,200507,0
155233,NA,200508,0
155233,NA,200509,0
155233,NA,200510,0
155233,NA,200511,0
155233,NA,200512,0
155239,NA,200401,0
155239,NA,200402,0
155239,NA,200403,21
155239,NA,200404,0
155239,NA,200405,0
155239,NA,200406,0
155239,NA,200407,0
155239,NA,200408,0
155239,NA,200409,0
155239,NA,200410,0
155239,NA,200411,0
155239,NA,200412,0
155239,NA,200501,0
155239,NA,200502,0
155239,NA,200503,0
155239,NA,200504,0
155239,NA,200505,0
155239,NA,200506,0
155239,NA,200507,0
155239,NA,200508,0
155239,NA,200509,0
155239,NA,200510,0
155239,NA,200511,0
155239,NA,200512,0
155241,200606,200401,0
155241,200606,200402,0
155241,200606,200403,0
155241,200606,200404,0
155241,200606,200405,0
155241,200606,200406,0
155241,200606,200407,0
155241,200606,200408,0
155241,200606,200409,0
155241,200606,200410,21
155241,200606,200411,51
155241,200606,200412,0
155241,200606,200501,0
155241,200606,200502,0
155241,200606,200503,0
155241,200606,200504,0
155241,200606,200505,0
155241,200606,200506,0
155241,200606,200507,0
155241,200606,200508,0
155241,200606,200509,0
155241,200606,200510,21
155241,200606,200511,51
155241,200606,200512,0
155241,200606,200601,21
155241,200606,200602,49
155241,200606,200603,21
155241,200606,200604,51
155241,200606,200605,82
155241,200606,200606,112
155241,200606,200607,143
155241,200606,200608,174
155241,200606,200609,204
155241,200606,200610,235
155241,200606,200611,265
155241,200606,200612,296
155241,200606,200701,327
155241,200606,200702,355
155241,200606,200703,386
155241,200606,200704,416
155241,200606,200705,447
155241,200606,200706,477
155249,200611,200401,0
155249,200611,200402,0
155249,200611,200403,0
155249,200611,200404,0
155249,200611,200405,0
155249,200611,200406,0
155249,200611,200407,0
155249,200611,200408,0
155249,200611,200409,0
155249,200611,200410,0
155249,200611,200411,0
155249,200611,200412,0
155249,200611,200501,0
155249,200611,200502,0
155249,200611,200503,0
155249,200611,200504,0
155249,200611,200505,0
155249,200611,200506,0
155249,200611,200507,0
155249,200611,200508,0
155249,200611,200509,0
155249,200611,200510,0
155249,200611,200511,0
155249,200611,200512,0
155249,200611,200601,0
155249,200611,200602,0
155249,200611,200603,0
155249,200611,200604,0
155249,200611,200605,0
155249,200611,200606,0
155249,200611,200607,0
155249,200611,200608,16
155249,200611,200609,46
155249,200611,200610,77
155249,200611,200611,107
155249,200611,200612,77
155249,200611,200701,0
155249,200611,200702,13
155249,200611,200703,16
155249,200611,200704,15
155249,200611,200705,16
155249,200611,200706,15
155249,200611,200707,16
155249,200611,200708,16
155249,200611,200709,46
155263,200408,200401,0
155263,200408,200402,0
155263,200408,200403,0
155263,200408,200404,15
155263,200408,200405,16
155263,200408,200406,46
155263,200408,200407,77
155263,200408,200408,108
155263,200408,200409,138
155263,200408,200410,169
155263,200408,200411,199
155263,200408,200412,230
155271,NA,200401,0
155271,NA,200402,12
155271,NA,200403,0
155271,NA,200404,0
155271,NA,200405,0
155271,NA,200406,0
155271,NA,200407,0
155271,NA,200408,0
155271,NA,200409,0
155271,NA,200410,0
155271,NA,200411,0
155271,NA,200412,0
155271,NA,200501,0
155271,NA,200502,13
155271,NA,200503,0
155271,NA,200504,0
155271,NA,200505,0
155271,NA,200506,0
155271,NA,200507,0
155271,NA,200508,0
155271,NA,200509,15
155271,NA,200510,0
155271,NA,200511,0
155271,NA,200512,0
155271,NA,200601,0
155271,NA,200602,0
155271,NA,200603,0
155271,NA,200604,0
155271,NA,200605,0
155271,NA,200606,0
155271,NA,200607,0
155271,NA,200608,0
155271,NA,200609,0
155271,NA,200610,16
155271,NA,200611,15
155271,NA,200612,0
155273,200610,200401,0
155273,200610,200402,0
155273,200610,200403,16
155273,200610,200404,0
155273,200610,200405,0
155273,200610,200406,0
155273,200610,200407,16
155273,200610,200408,0
155273,200610,200409,0
155273,200610,200410,0
155273,200610,200411,0
155273,200610,200412,0
155273,200610,200501,0
155273,200610,200502,0
155273,200610,200503,0
155273,200610,200504,0
155273,200610,200505,11
155273,200610,200506,10
155273,200610,200507,11
155273,200610,200508,11
155273,200610,200509,0
155273,200610,200510,11
155273,200610,200511,10
155273,200610,200512,11
155273,200610,200601,11
155273,200610,200602,8
155273,200610,200603,11
155273,200610,200604,10
155273,200610,200605,0
155273,200610,200606,10
155273,200610,200607,11
155273,200610,200608,42
155273,200610,200609,72
155273,200610,200610,103
155273,200610,200611,133
155273,200610,200612,164
155273,200610,200701,195
155273,200610,200702,223
155273,200610,200703,254
155273,200610,200704,284
155273,200610,200705,315
155273,200610,200706,345
155273,200610,200707,376
155273,200610,200708,407
155273,200610,200709,437
155273,200610,200710,468
155273,200610,200711,498
155273,200610,200712,498
155273,200610,200801,437
155275,NA,200401,0
155275,NA,200402,0
155275,NA,200403,0
155275,NA,200404,0
155275,NA,200405,0
155275,NA,200406,0
155275,NA,200407,0
155275,NA,200408,0
155275,NA,200409,0
155275,NA,200410,0
155275,NA,200411,0
155275,NA,200412,0
155275,NA,200501,0
155275,NA,200502,0
155275,NA,200503,0
155275,NA,200504,0
155275,NA,200505,0
155275,NA,200506,0
155275,NA,200507,0
155275,NA,200508,0
155275,NA,200509,0
155275,NA,200510,0
155275,NA,200511,0
155275,NA,200512,0
155277,NA,200401,0
155277,NA,200402,0
155277,NA,200403,0
155277,NA,200404,0
155277,NA,200405,0
155277,NA,200406,0
155277,NA,200407,0
155277,NA,200408,0
155277,NA,200409,0
155277,NA,200410,0
155277,NA,200411,0
155277,NA,200412,0
155277,NA,200501,0
155277,NA,200502,0
155277,NA,200503,0
155277,NA,200504,0
155277,NA,200505,0
155277,NA,200506,0
155277,NA,200507,0
155277,NA,200508,0
155277,NA,200509,0
155277,NA,200510,0
155277,NA,200511,0
155277,NA,200512,0
155277,NA,200601,0
155277,NA,200602,0
155277,NA,200603,0
155277,NA,200604,0
155277,NA,200605,0
155277,NA,200606,0
155277,NA,200607,0
155277,NA,200608,0
155277,NA,200609,0
155277,NA,200610,0
155277,NA,200611,0
155277,NA,200612,0
155277,NA,200701,0
155277,NA,200702,0
155277,NA,200703,0
155277,NA,200704,0
155277,NA,200705,0
155277,NA,200706,0
155277,NA,200707,0
155277,NA,200708,0
155277,NA,200709,0
155281,NA,200401,0
155281,NA,200402,0
155281,NA,200403,0
155281,NA,200404,0
155281,NA,200405,0
155281,NA,200406,0
155281,NA,200407,0
155281,NA,200408,0
155281,NA,200409,0
155281,NA,200410,0
155281,NA,200411,0
155281,NA,200412,0
155281,NA,200501,0
155281,NA,200502,0
155281,NA,200503,0
155281,NA,200504,0
155281,NA,200505,0
155281,NA,200506,0
155281,NA,200507,0
155281,NA,200508,0
155281,NA,200509,0
155281,NA,200510,0
155281,NA,200511,0
155281,NA,200512,0
155283,NA,200401,16
155283,NA,200402,12
155283,NA,200403,0
155283,NA,200404,0
155283,NA,200405,16
155283,NA,200406,0
155283,NA,200407,16
155283,NA,200408,47
155283,NA,200409,46
155283,NA,200410,16
155283,NA,200411,15
155283,NA,200412,0
155283,NA,200501,0
155283,NA,200502,0
155283,NA,200503,0
155283,NA,200504,0
155283,NA,200505,16
155283,NA,200506,0
155283,NA,200507,0
155283,NA,200508,0
155283,NA,200509,0
155283,NA,200510,0
155283,NA,200511,0
155283,NA,200512,0
155283,NA,200601,0
155283,NA,200602,0
155283,NA,200603,0
155283,NA,200604,15
155283,NA,200605,46
155283,NA,200606,15
155283,NA,200607,46
155283,NA,200608,47
155283,NA,200609,46
155283,NA,200610,46
155283,NA,200611,46
155283,NA,200612,46
155283,NA,200701,16
155283,NA,200702,44
155283,NA,200703,44
155283,NA,200704,74
155283,NA,200705,77
155283,NA,200706,46
155283,NA,200707,46
155283,NA,200708,77
155291,NA,200401,0
155291,NA,200402,0
155291,NA,200403,0
155291,NA,200404,0
155291,NA,200405,0
155291,NA,200406,0
155291,NA,200407,0
155291,NA,200408,0
155291,NA,200409,0
155291,NA,200410,0
155291,NA,200411,0
155291,NA,200412,0
155291,NA,200501,0
155291,NA,200502,0
155291,NA,200503,0
155291,NA,200504,0
155291,NA,200505,0
